Year,Amount $,Ministry Name,Expenditure Category (Operating / Capital),Program Name,Activity / Item,Sub Item,Standard Account (Expense/Asset Name),Account Details (Expense/Asset Details)
2019-20,"28,725","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Indigenous Drinking Water Program,No Value,Services,No Value
2019-20,"6,304","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Indigenous Drinking Water Program,No Value,Supplies and equipment,No Value
2019-20,"42,413","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Indigenous Drinking Water Program,No Value,Transfer payments,Indigenous Community Drinking Water
2019-20,"54,760,700","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Regional Operations,No Value,Salaries and wages,No Value
2019-20,"7,579,073","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Regional Operations,No Value,Employee benefits,No Value
2019-20,"837,633","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Regional Operations,No Value,Transportation and communication,No Value
2019-20,"1,361,009","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Regional Operations,No Value,Services,No Value
2019-20,"691,602","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Regional Operations,No Value,Supplies and equipment,No Value
2019-20,"647,834","Environment, Conservation And Parks",Operating Expense,Environmental Compliance and Operations Program,Regional Operations,No Value,Transfer payments,Lake Simcoe
2019-20,"57,184,194","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Salaries and wages,No Value
2019-20,"7,627,359","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Employee benefits,No Value
2019-20,"1,691,333","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Transportation and communication,No Value
2019-20,"23,608,725","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Services,No Value
2019-20,"17,211,341","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Supplies and equipment,No Value
2019-20,"70,000","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Transfer payments,Ontario Parks Resource Stewardship
2019-20,"20,000","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Transfer payments,Ontario Parks Partners’ Bursary Program
2019-20,"-97,721,452","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Ontario Parks,No Value,Recoveries,No Value
2019-20,"9,096,738","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Conservation and Water Protection,No Value,Salaries and wages,No Value
2019-20,"1,243,580","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Conservation and Water Protection,No Value,Employee benefits,No Value
2019-20,"111,650","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Conservation and Water Protection,No Value,Transportation and communication,No Value
2019-20,"294,317","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Conservation and Water Protection,No Value,Services,No Value
2019-20,"15,114","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Conservation and Water Protection,No Value,Supplies and equipment,No Value
2019-20,"3,999,573","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Conservation and Water Protection,No Value,Transfer payments,Species at Risk in Ontario Stewardship
2019-20,"5,562,472","Environment, Conservation And Parks",Operating Expense,Land and Water Program,Conservation and Water Protection,No Value,Transfer payments,Source Water Protection
2019-20,"2,471,152","Environment, Conservation And Parks",Operating Expense,Cap and Trade Wind Down Account,Statutory Appropriations,Cap and Trade Cancellation Act,Other transactions,Transfers from the Cap and Trade Wind Down Account
2019-20,"12,961,805","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Salaries and wages,No Value
2019-20,"1,831,913","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Employee benefits,No Value
2019-20,"103,445","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Transportation and communication,No Value
2019-20,"9,014,002","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Services,No Value
2019-20,"21,203","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Supplies and equipment,No Value
2019-20,"4,000,000","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Transfer payments,Environmental Plan and Action
2019-20,"220,776","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Transfer payments,Indigenous Engagement and Collaboration
2019-20,"3,000,000","Environment, Conservation And Parks",Operating Expense,Environmental Policy Programs,Environmental Policy and Programs,No Value,Transfer payments,Walkerton Clean Water Centre
2019-20,"30,769,022","Environment, Conservation And Parks",Operating Expense,Environmental Science and Standards Program,Environmental Science and Standards,No Value,Salaries and wages,No Value
2019-20,"4,916,700","Environment, Conservation And Parks",Operating Expense,Environmental Science and Standards Program,Environmental Science and Standards,No Value,Employee benefits,No Value
2019-20,"669,823","Environment, Conservation And Parks",Operating Expense,Environmental Science and Standards Program,Environmental Science and Standards,No Value,Transportation and communication,No Value
2019-20,"4,516,275","Environment, Conservation And Parks",Operating Expense,Environmental Science and Standards Program,Environmental Science and Standards,No Value,Services,No Value
2019-20,"2,436,595","Environment, Conservation And Parks",Operating Expense,Environmental Science and Standards Program,Environmental Science and Standards,No Value,Supplies and equipment,No Value
2019-20,"231,337","Environment, Conservation And Parks",Operating Expense,Environmental Science and Standards Program,Environmental Science and Standards,No Value,Transfer payments,Environmental Science and Technical Research
2019-20,"3,077,287","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Salaries and wages,No Value
2019-20,"354,340","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Employee benefits,No Value
2019-20,"42,356","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Transportation and communication,No Value
2019-20,"53,509","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,services,No Value
2019-20,"6,774","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Supplies and equipment,No Value
2019-20,"5,484,039","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Salaries and wages,No Value
2019-20,"1,412,049","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Employee benefits,No Value
2019-20,"56,475","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Transportation and communication,No Value
2019-20,"24,593,111","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,services,No Value
2019-20,"117,986","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Supplies and equipment,No Value
2019-20,"-34,000","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Financial and Administrative Services,Recoveries,No Value
2019-20,"1,883,894","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Salaries and wages,No Value
2019-20,"736,999","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Employee benefits,No Value
2019-20,"8,098","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Transportation and communication,No Value
2019-20,"349,286","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,services,No Value
2019-20,"4,891","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Supplies and equipment,No Value
2019-20,"4,532,186","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Communication Services,Salaries and wages,No Value
2019-20,"740,858","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Communication Services,Employee benefits,No Value
2019-20,"32,652","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Communication Services,Transportation and communication,No Value
2019-20,"257,534","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Communication Services,services,No Value
2019-20,"68,490","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Communication Services,Supplies and equipment,No Value
2019-20,"63,138","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Transportation and communication,No Value
2019-20,"12,623,292","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Services,No Value
2019-20,"46,042","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Supplies and equipment,No Value
2019-20,"4,296,272","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Information Systems,Salaries and wages,No Value
2019-20,"572,924","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Information Systems,Employee benefits,No Value
2019-20,"30,090","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Information Systems,Transportation and communication,No Value
2019-20,"10,445,916","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Information Systems,services,No Value
2019-20,"19,209","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Ministry Administration,Information Systems,Supplies and equipment,No Value
2019-20,"16,667","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Parliamentary Assistant’s Salary, the Executive Council Act"
2019-20,"49,301","Environment, Conservation And Parks",Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Minister’s Salary, the Executive Council Act"
2019-20,"1,271,145","Lieutenant Governor, Office of the",Operating Expense,Office of the Lieutenant Governor Program,Office of the Lieutenant Governor,No Value,Salaries and wages,No Value
2019-20,"129,616","Lieutenant Governor, Office of the",Operating Expense,Office of the Lieutenant Governor Program,Office of the Lieutenant Governor,No Value,Employee benefits,No Value
2019-20,"55,971","Lieutenant Governor, Office of the",Operating Expense,Office of the Lieutenant Governor Program,Office of the Lieutenant Governor,No Value,Transportation and communication,No Value
2019-20,"275,366","Lieutenant Governor, Office of the",Operating Expense,Office of the Lieutenant Governor Program,Office of the Lieutenant Governor,No Value,Services,No Value
2019-20,"69,113","Lieutenant Governor, Office of the",Operating Expense,Office of the Lieutenant Governor Program,Office of the Lieutenant Governor,No Value,Supplies and equipment,No Value
2019-20,"155,800","Lieutenant Governor, Office of the",Operating Expense,Office of the Lieutenant Governor Program,Office of the Lieutenant Governor,No Value,Other transactions,Discretionary allowance
2019-20,"15,754",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,"Provincial Services, Science and Research",Transportation and communication,No Value
2019-20,"641,611",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,"Provincial Services, Science and Research",Services,No Value
2019-20,"863,463",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,"Provincial Services, Science and Research",Supplies and equipment,No Value
2019-20,"16,653",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Regional Operations,Transportation and communication,No Value
2019-20,"12,955,619",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Regional Operations,Services,No Value
2019-20,"361,050",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Regional Operations,Supplies and equipment,No Value
2019-20,"4,179,263",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Regional Operations,Transfer payments,Conservation Authorities Infrastructure
2019-20,"-2,603,000",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Regional Operations,Recoveries,No Value
2019-20,"155,269",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Forest Industry,Services,No Value
2019-20,"23,694",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Ministry Support Infrastructure,Transportation and communication,No Value
2019-20,"5,006,045",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Ministry Support Infrastructure,Services,No Value
2019-20,"50,198",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Infrastructure for Natural Resource Management,Ministry Support Infrastructure,Supplies and equipment,No Value
2019-20,"9,833,725",Natural Resources and Forestry,Capital Expense,Natural Resource Management Program,Statutory Appropriations,No Value,Other transactions,"Amortization Expense, the Financial Administration Act"
2019-20,"501,927",Natural Resources and Forestry,Capital Expense,Public Protection,Infrastructure for Public Safety and Emergency Response,No Value,Transportation and communication,No Value
2019-20,"761,526",Natural Resources and Forestry,Capital Expense,Public Protection,Infrastructure for Public Safety and Emergency Response,No Value,Services,No Value
2019-20,"57,998",Natural Resources and Forestry,Capital Expense,Public Protection,Infrastructure for Public Safety and Emergency Response,No Value,Supplies and equipment,No Value
2019-20,"4,065,599",Natural Resources and Forestry,Capital Expense,Public Protection,Statutory Appropriations,No Value,Other transactions,"Amortization Expense, the Financial Administration Act"
2019-20,"4,126,204",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Salaries and wages,No Value
2019-20,"518,122",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Employee benefits,No Value
2019-20,"145,139",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Transportation and communication,No Value
2019-20,"3,174,767",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,services,No Value
2019-20,"16,880",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Main Office,Supplies and equipment,No Value
2019-20,"3,774,345",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Finance and Administration,Salaries and wages,No Value
2019-20,"674,513",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Finance and Administration,Employee benefits,No Value
2019-20,"39,729",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Finance and Administration,Transportation and communication,No Value
2019-20,"7,295,039",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Finance and Administration,Services,No Value
2019-20,"18,874",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Finance and Administration,Supplies and equipment,No Value
2019-20,"4,482,879",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Salaries and wages,No Value
2019-20,"3,254,900",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Employee benefits,No Value
2019-20,"39,684",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Transportation and communication,No Value
2019-20,"477,380",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Services,No Value
2019-20,"12,435",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Supplies and equipment,No Value
2019-20,"190,499",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Transfer payments,Youth Employment Programs
2019-20,"-976,355",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Human Resources,Recoveries,No Value
2019-20,"2,898,393",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Salaries and wages,No Value
2019-20,"489,906",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Employee benefits,No Value
2019-20,"27,683",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Transportation and communication,No Value
2019-20,"702,261",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Services,No Value
2019-20,"16,383",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Communications Services,Supplies and equipment,No Value
2019-20,"62,066",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Salaries and wages,No Value
2019-20,"35,096",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Transportation and communication,No Value
2019-20,"7,216,430",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Services,No Value
2019-20,"23,516",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Legal Services,Supplies and equipment,No Value
2019-20,"2,110,596",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Niagara Escarpment Commission,Salaries and wages,No Value
2019-20,"363,837",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Niagara Escarpment Commission,Employee benefits,No Value
2019-20,"38,097",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Niagara Escarpment Commission,Transportation and communication,No Value
2019-20,"153,738",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Niagara Escarpment Commission,Services,No Value
2019-20,"20,877",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Ministry Administration,Niagara Escarpment Commission,Supplies and equipment,No Value
2019-20,"49,301",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Minister’s Salary, the Executive Council Act"
2019-20,"16,667",Natural Resources and Forestry,Operating Expense,Ministry Administration Program,Statutory Appropriations,No Value,Salaries and wages,"Parliamentary Assistant’s Salary, the Executive Council Act"
2019-20,"8,627,785",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Mapping and Geographic Information,Salaries and wages,No Value
2019-20,"1,355,096",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Mapping and Geographic Information,Employee benefits,No Value
2019-20,"86,936",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Mapping and Geographic Information,Transportation and communication,No Value
2019-20,"4,008,744",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Mapping and Geographic Information,Services,No Value
2019-20,"160,764",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Mapping and Geographic Information,Supplies and equipment,No Value
2019-20,"-4,620,013",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Mapping and Geographic Information,Recoveries,No Value
2019-20,"14,972,983",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Policy and Planning,Salaries and wages,No Value
2019-20,"2,157,599",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Policy and Planning,Employee benefits,No Value
2019-20,"331,283",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Policy and Planning,Transportation and communication,No Value
2019-20,"1,912,612",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Policy and Planning,Services,No Value
2019-20,"88,085",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Policy and Planning,Supplies and equipment,No Value
2019-20,"2,164,241",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Policy and Planning,Transfer payments,Natural Resources Policy and Resource Stewardship
2019-20,"8,163,340",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Forest Industry,Salaries and wages,No Value
2019-20,"1,186,575",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Forest Industry,Employee benefits,No Value
2019-20,"259,490",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Forest Industry,Transportation and communication,No Value
2019-20,"50,544,344",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Forest Industry,Services,No Value
2019-20,"191,593",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Forest Industry,Supplies and equipment,No Value
2019-20,"8,677,271",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Forest Industry,Transfer payments,Resource Revenue Sharing for Forestry
2019-20,"8,809,990",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Forest Industry,Transfer payments,Forestry Initiatives
2019-20,"29,105,236",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Salaries and wages,No Value
2019-20,"4,890,269",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Employee benefits,No Value
2019-20,"398,873",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Transportation and communication,No Value
2019-20,"11,751,049",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Services,No Value
2019-20,"3,970,435",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Supplies and equipment,No Value
2019-20,"2,000,000",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Transfer payments,Support to the operation of the Experimental Lakes Area
2019-20,"355,000",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Transfer payments,Provincial Services Resource Stewardship
2019-20,"-9,468,311",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,"Provincial Services, Science and Research",Recoveries,No Value
2019-20,"57,843,816",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Salaries and wages,No Value
2019-20,"10,324,717",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Employee benefits,No Value
2019-20,"2,303,825",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Transportation and communication,No Value
2019-20,"23,991,367",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Services,No Value
2019-20,"2,416,803",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Supplies and equipment,No Value
2019-20,"18,143,821",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Transfer payments,Regional Operations Support Programs
2019-20,"392,176",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Transfer payments,Far North Program
2019-20,"-829,711",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Regional Operations,Recoveries,No value
2019-20,"41,010,761",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Salaries and wages,No Value
2019-20,"6,477,787",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Employee benefits,No Value
2019-20,"3,348,945",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Transportation and communication,No Value
2019-20,"15,599,483",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Services,No Value
2019-20,"4,482,438",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Supplies and equipment,No Value
2019-20,"100,000",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Transfer payments,Provincial Services Resource Stewardship
2019-20,"202,500",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Transfer payments,Fish and Wildlife Resource Stewardship
2019-20,"-71,221,914",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Fish and Wildlife Special Purpose Funds,Recoveries,No Value
2019-20,"18,763,200",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Sustainable Resource Management,Program Administration,Services,No Value
2019-20,"1,949,215",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Statutory Appropriations,No Value,Other transactions,"Bad Debt Expense, the Financial Administration Act"
2019-20,"67,719,356",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Statutory Appropriations,No Value,Transfer payments,"Forest Renewal Trust, Crown Forest Sustainability Act, 1994"
2019-20,"-67,719,356",Natural Resources and Forestry,Operating Expense,Natural Resource Management Program,Statutory Appropriations,No Value,Recoveries,No Value
2019-20,"29,624,238",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Public Safety and Emergency Response,Salaries and wages,No Value
2019-20,"4,591,842",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Public Safety and Emergency Response,Employee benefits,No Value
2019-20,"1,604,493",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Public Safety and Emergency Response,Transportation and communication,No Value
2019-20,"26,813,237",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Public Safety and Emergency Response,Services,No Value
2019-20,"2,058,033",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Public Safety and Emergency Response,Supplies and equipment,No Value
2019-20,"30,000",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Public Safety and Emergency Response,Transfer payments,Ontario FireSmart Communities Initiative
2019-20,"-34,277,716",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Public Safety and Emergency Response,Recoveries,No Value
2019-20,"42,695,020",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Emergency Fire Fighting,Salaries and wages,No Value
2019-20,"4,988,243",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Emergency Fire Fighting,Employee benefits,No Value
2019-20,"2,725,504",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Emergency Fire Fighting,Transportation and communication,No Value
2019-20,"76,334,244",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Emergency Fire Fighting,Services,No Value
2019-20,"11,361,736",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Emergency Fire Fighting,Supplies and equipment,No Value
2019-20,"-2,065,155",Natural Resources and Forestry,Operating Expense,Public Protection,Public Protection,Emergency Fire Fighting,Recoveries,No Value
2019-20,"20,080,781",Natural Resources and Forestry,Operating Expense,Land and Resources Information and Information Technology Cluster Program,Land and Resources Information Technology Cluster,No Value,Salaries and wages,No Value
2019-20,"2,672,899",Natural Resources and Forestry,Operating Expense,Land and Resources Information and Information Technology Cluster Program,Land and Resources Information Technology Cluster,No Value,Employee benefits,No Value
2019-20,"833,063",Natural Resources and Forestry,Operating Expense,Land and Resources Information and Information Technology Cluster Program,Land and Resources Information Technology Cluster,No Value,Transportation and communication,No Value
2019-20,"49,667,513",Natural Resources and Forestry,Operating Expense,Land and Resources Information and Information Technology Cluster Program,Land and Resources Information Technology Cluster,No Value,Services,No Value
2019-20,"68,541",Natural Resources and Forestry,Operating Expense,Land and Resources Information and Information Technology Cluster Program,Land and Resources Information Technology Cluster,No Value,Supplies and equipment,No Value
2019-20,"-45,775,799",Natural Resources and Forestry,Operating Expense,Land and Resources Information and Information Technology Cluster Program,Land and Resources Information Technology Cluster,No Value,Recoveries,No Value
2019-20,"14,093,869",Ombudsman Ontario,Operating Expense,Ombudsman Ontario Program,The Ombudsman,No Value,Salaries and wages,No Value
